0.162163,0.311168,0.0502603,400,400,400,20,30,30
0.162163,0.311168,0.0494969,400,400,400,20,30,30
0.162163,0.311168,0.0487334,400,400,400,20,30,30
0.162163,0.311168,0.0479699,400,400,400,20,30,30
0.162163,0.311168,0.0472064,400,400,400,20,30,30
0.162163,0.311168,0.046443,400,400,400,20,30,30
0.162163,0.311168,0.0456795,400,400,400,20,30,30
0.162163,0.311168,0.044916,400,400,400,20,30,30
0.162163,0.311168,0.0441526,400,400,400,20,30,30
0.162163,0.311168,0.0433891,400,400,400,20,30,30
0.162163,0.311168,0.0426256,400,400,400,20,30,30
0.162163,0.311168,0.0418621,400,400,400,20,30,30
0.162163,0.311168,0.0410987,400,400,400,20,30,30
0.162163,0.311168,0.0403352,400,400,400,20,30,30
0.162163,0.311168,0.0395717,400,400,400,20,30,30
0.162163,0.311168,0.0388083,400,400,400,20,30,30
0.162163,0.311168,0.0380448,400,400,400,20,30,30
0.162163,0.311168,0.0372813,400,400,400,20,30,30
0.162163,0.311168,0.0365178,400,400,400,20,30,30
0.162163,0.311168,0.0357544,400,400,400,20,30,30
0.162163,0.311168,0.0349909,400,400,400,20,30,30
0.162163,0.311168,0.0342274,400,400,400,20,30,30
0.162163,0.311168,0.033464,400,400,400,20,30,30
0.162163,0.311168,0.0327005,400,400,400,20,30,30
0.162163,0.311168,0.031937,400,400,400,20,30,30
0.162163,0.311168,0.0311735,400,400,400,20,30,30
0.162163,0.311168,0.0304101,400,400,400,20,30,30
0.162163,0.311168,0.0296466,400,400,400,20,30,30
0.162163,0.311168,0.0288831,400,400,400,20,30,30
0.162163,0.311168,0.0281197,400,400,400,20,30,30
0.162163,0.311168,0.0273562,400,400,400,20,30,30
0.162163,0.311168,0.0265927,400,400,400,20,30,30
0.162163,0.311168,0.0258293,400,400,400,20,30,30
0.162163,0.311168,0.0250658,400,400,400,20,30,30
0.162163,0.311168,0.0243023,400,400,400,20,30,30
0.162163,0.311168,0.0235388,400,400,400,20,30,30
0.162163,0.311168,0.0227754,400,400,400,20,30,30
0.162163,0.311168,0.0220119,400,400,400,20,30,30
0.162163,0.311168,0.0212484,400,400,400,20,30,30
0.162163,0.311168,0.020485,400,400,400,20,30,30
0.162163,0.311168,0.0197215,400,400,400,20,30,30
0.162163,0.311168,0.018958,400,400,400,20,30,30
0.162163,0.311168,0.0181945,400,400,400,20,30,30
0.162163,0.311168,0.0174311,400,400,400,20,30,30
0.162163,0.311168,0.0166676,400,400,400,20,30,30
0.162163,0.311168,0.0159041,400,400,400,20,30,30
0.162163,0.311168,0.0151407,400,400,400,20,30,30
0.162163,0.311168,0.0143772,400,400,400,20,30,30
0.162163,0.311168,0.0136137,400,400,400,20,30,30
0.162163,0.311168,0.0128502,400,400,400,20,30,30
0.162163,0.311168,0.0120868,400,400,400,20,30,30
0.162163,0.311168,0.0113233,400,400,400,20,30,30
0.162163,0.311168,0.0105598,400,400,400,20,30,30
0.162163,0.311168,0.00979636,400,400,400,20,30,30
0.162163,0.311168,0.00903289,400,400,400,20,30,30
0.162163,0.311168,0.00826942,400,400,400,20,30,30
0.162163,0.311168,0.00750595,400,400,400,20,30,30
0.162163,0.311168,0.00674248,400,400,400,20,30,30
0.162163,0.311168,0.00597901,400,400,400,20,30,30
0.162163,0.311168,0.00521554,400,400,400,20,30,30
0.162163,0.311168,0.00445206,400,400,400,20,30,30
0.162163,0.311168,0.00368859,400,400,400,20,30,30
0.162163,0.311168,0.00292512,400,400,400,20,30,30
0.162163,0.311168,0.00216165,400,400,400,20,30,30
0.162163,0.311168,0.00139818,400,400,400,20,30,30
0.162163,0.311168,0.00063471,400,400,400,20,30,30
0.162163,0.311168,-0.000128761,400,400,400,20,30,30
0.162163,0.311168,-0.000892232,400,400,400,20,30,30
0.162163,0.311168,-0.0016557,400,400,400,20,30,30
0.162163,0.311168,-0.00241917,400,400,400,20,30,30
0.162163,0.311168,-0.00318265,400,400,400,20,30,30
0.162163,0.311168,-0.00394612,400,400,400,20,30,30
0.162163,0.311168,-0.00470959,400,400,400,20,30,30
0.162163,0.311168,-0.00547306,400,400,400,20,30,30
0.162163,0.311168,-0.00623653,400,400,400,20,30,30
0.162163,0.311168,-0.007,400,400,400,20,30,30
